distrito,fecha,fecha_texto,precio_m2,precio_texto
Alisal - Cazoña - San Román,2025-10-01,Octubre 2025,1863.55,1.864 €/m2
Alisal - Cazoña - San Román,2025-09-01,Septiembre 2025,1860.9,1.861 €/m2
Alisal - Cazoña - San Román,2025-08-01,Agosto 2025,1864.66,1.865 €/m2
Alisal - Cazoña - San Román,2025-07-01,Julio 2025,1867.83,1.868 €/m2
Alisal - Cazoña - San Román,2025-06-01,Junio 2025,1826.98,1.827 €/m2
Alisal - Cazoña - San Román,2025-05-01,Mayo 2025,1833.62,1.834 €/m2
Alisal - Cazoña - San Román,2025-04-01,Abril 2025,1779.81,1.780 €/m2
Alisal - Cazoña - San Román,2025-03-01,Marzo 2025,1808.89,1.809 €/m2
Alisal - Cazoña - San Román,2025-02-01,Febrero 2025,1829.41,1.829 €/m2
Alisal - Cazoña - San Román,2025-01-01,Enero 2025,1853.43,1.853 €/m2
Alisal - Cazoña - San Román,2024-12-01,Diciembre 2024,1912.9,1.913 €/m2
Alisal - Cazoña - San Román,2024-11-01,Noviembre 2024,1847.69,1.848 €/m2
Alisal - Cazoña - San Román,2024-10-01,Octubre 2024,1782.47,1.782 €/m2
Alisal - Cazoña - San Román,2024-09-01,Septiembre 2024,1717.26,1.717 €/m2
Alisal - Cazoña - San Román,2024-08-01,Agosto 2024,1657.6,1.658 €/m2
Alisal - Cazoña - San Román,2024-07-01,Julio 2024,1688.12,1.688 €/m2
Alisal - Cazoña - San Román,2024-06-01,Junio 2024,1761.1,1.761 €/m2
Alisal - Cazoña - San Román,2024-05-01,Mayo 2024,1753.46,1.753 €/m2
Alisal - Cazoña - San Román,2024-04-01,Abril 2024,1702.47,1.702 €/m2
Alisal - Cazoña - San Román,2024-03-01,Marzo 2024,1651.49,1.651 €/m2
Alisal - Cazoña - San Román,2024-02-01,Febrero 2024,1583.18,1.583 €/m2
Alisal - Cazoña - San Román,2024-01-01,Enero 2024,1571.12,1.571 €/m2
Alisal - Cazoña - San Román,2023-12-01,Diciembre 2023,1526.19,1.526 €/m2
Alisal - Cazoña - San Román,2023-11-01,Noviembre 2023,1518.89,1.519 €/m2
Alisal - Cazoña - San Román,2023-10-01,Octubre 2023,1560.37,1.560 €/m2
Alisal - Cazoña - San Román,2023-09-01,Septiembre 2023,1552.38,1.552 €/m2
Alisal - Cazoña - San Román,2023-08-01,Agosto 2023,1546.82,1.547 €/m2
Alisal - Cazoña - San Román,2023-07-01,Julio 2023,1513.74,1.514 €/m2
Alisal - Cazoña - San Román,2023-06-01,Junio 2023,1532.63,1.533 €/m2
Alisal - Cazoña - San Román,2023-05-01,Mayo 2023,1543.8,1.544 €/m2
Alisal - Cazoña - San Román,2023-04-01,Abril 2023,1590.55,1.591 €/m2
Alisal - Cazoña - San Román,2023-03-01,Marzo 2023,1549.92,1.550 €/m2
Alisal - Cazoña - San Román,2023-02-01,Febrero 2023,1544.71,1.545 €/m2
Alisal - Cazoña - San Román,2023-01-01,Enero 2023,1563.86,1.564 €/m2
Alisal - Cazoña - San Román,2022-12-01,Diciembre 2022,1560.34,1.560 €/m2
Alisal - Cazoña - San Román,2022-11-01,Noviembre 2022,1541.15,1.541 €/m2
Alisal - Cazoña - San Román,2022-10-01,Octubre 2022,1458.46,1.458 €/m2
Alisal - Cazoña - San Román,2022-09-01,Septiembre 2022,1494.72,1.495 €/m2
Alisal - Cazoña - San Román,2022-08-01,Agosto 2022,1458.7,1.459 €/m2
Alisal - Cazoña - San Román,2022-07-01,Julio 2022,1457.54,1.458 €/m2
Alisal - Cazoña - San Román,2022-06-01,Junio 2022,1460.55,1.461 €/m2
Alisal - Cazoña - San Román,2022-05-01,Mayo 2022,1428.12,1.428 €/m2
Alisal - Cazoña - San Román,2022-04-01,Abril 2022,1431.44,1.431 €/m2
Alisal - Cazoña - San Román,2022-03-01,Marzo 2022,1464.12,1.464 €/m2
Alisal - Cazoña - San Román,2022-02-01,Febrero 2022,1537.8,1.538 €/m2
Alisal - Cazoña - San Román,2022-01-01,Enero 2022,1565.74,1.566 €/m2
Alisal - Cazoña - San Román,2021-12-01,Diciembre 2021,1542.1,1.542 €/m2
Alisal - Cazoña - San Román,2021-11-01,Noviembre 2021,1547.7,1.548 €/m2
Alisal - Cazoña - San Román,2021-10-01,Octubre 2021,1541.85,1.542 €/m2
Alisal - Cazoña - San Román,2021-09-01,Septiembre 2021,1561.13,1.561 €/m2
Alisal - Cazoña - San Román,2021-08-01,Agosto 2021,1571,1.571 €/m2
Alisal - Cazoña - San Román,2021-07-01,Julio 2021,1596.15,1.596 €/m2
Alisal - Cazoña - San Román,2021-06-01,Junio 2021,1563.1,1.563 €/m2
Alisal - Cazoña - San Román,2021-05-01,Mayo 2021,1546,1.546 €/m2
Alisal - Cazoña - San Román,2021-04-01,Abril 2021,1508.99,1.509 €/m2
Alisal - Cazoña - San Román,2021-03-01,Marzo 2021,1524.44,1.524 €/m2
Alisal - Cazoña - San Román,2021-02-01,Febrero 2021,1517.94,1.518 €/m2
Alisal - Cazoña - San Román,2021-01-01,Enero 2021,1510.3,1.510 €/m2
Alisal - Cazoña - San Román,2020-12-01,Diciembre 2020,1508.82,1.509 €/m2
Alisal - Cazoña - San Román,2020-11-01,Noviembre 2020,1510.84,1.511 €/m2
Alisal - Cazoña - San Román,2020-10-01,Octubre 2020,1546.75,1.547 €/m2
Alisal - Cazoña - San Román,2020-09-01,Septiembre 2020,1497.93,1.498 €/m2
Alisal - Cazoña - San Román,2020-08-01,Agosto 2020,1521.35,1.521 €/m2
Alisal - Cazoña - San Román,2020-07-01,Julio 2020,1522.28,1.522 €/m2
Alisal - Cazoña - San Román,2020-06-01,Junio 2020,1509.92,1.510 €/m2
Alisal - Cazoña - San Román,2020-05-01,Mayo 2020,1482.41,1.482 €/m2
Alisal - Cazoña - San Román,2020-04-01,Abril 2020,1496.74,1.497 €/m2
Alisal - Cazoña - San Román,2020-03-01,Marzo 2020,1491.88,1.492 €/m2
Alisal - Cazoña - San Román,2020-02-01,Febrero 2020,1483.75,1.484 €/m2
Alisal - Cazoña - San Román,2020-01-01,Enero 2020,1480.43,1.480 €/m2
Alisal - Cazoña - San Román,2019-12-01,Diciembre 2019,1474.4,1.474 €/m2
Alisal - Cazoña - San Román,2019-11-01,Noviembre 2019,1478.9,1.479 €/m2
Alisal - Cazoña - San Román,2019-10-01,Octubre 2019,1498.19,1.498 €/m2
Alisal - Cazoña - San Román,2019-09-01,Septiembre 2019,1488.34,1.488 €/m2
Alisal - Cazoña - San Román,2019-08-01,Agosto 2019,1477.79,1.478 €/m2
Alisal - Cazoña - San Román,2019-07-01,Julio 2019,1471.06,1.471 €/m2
Alisal - Cazoña - San Román,2019-06-01,Junio 2019,1483.75,1.484 €/m2
Alisal - Cazoña - San Román,2019-05-01,Mayo 2019,1470.74,1.471 €/m2
Alisal - Cazoña - San Román,2019-04-01,Abril 2019,1480.83,1.481 €/m2
Alisal - Cazoña - San Román,2019-03-01,Marzo 2019,1470.15,1.470 €/m2
Alisal - Cazoña - San Román,2019-02-01,Febrero 2019,1481.2,1.481 €/m2
Alisal - Cazoña - San Román,2019-01-01,Enero 2019,1477.88,1.478 €/m2
Alisal - Cazoña - San Román,2018-12-01,Diciembre 2018,1461.55,1.462 €/m2
Alisal - Cazoña - San Román,2018-11-01,Noviembre 2018,1455.15,1.455 €/m2
Alisal - Cazoña - San Román,2018-10-01,Octubre 2018,1467.73,1.468 €/m2
Alisal - Cazoña - San Román,2018-09-01,Septiembre 2018,1440.03,1.440 €/m2
Alisal - Cazoña - San Román,2018-08-01,Agosto 2018,1441.44,1.441 €/m2
Alisal - Cazoña - San Román,2018-07-01,Julio 2018,1458.43,1.458 €/m2
Alisal - Cazoña - San Román,2018-06-01,Junio 2018,1462.18,1.462 €/m2
Alisal - Cazoña - San Román,2018-05-01,Mayo 2018,1446.28,1.446 €/m2
Alisal - Cazoña - San Román,2018-04-01,Abril 2018,1471.63,1.472 €/m2
Alisal - Cazoña - San Román,2018-03-01,Marzo 2018,1467.98,1.468 €/m2
Alisal - Cazoña - San Román,2018-02-01,Febrero 2018,1466.98,1.467 €/m2
Alisal - Cazoña - San Román,2018-01-01,Enero 2018,1449.31,1.449 €/m2
Alisal - Cazoña - San Román,2017-12-01,Diciembre 2017,1460.54,1.461 €/m2
Alisal - Cazoña - San Román,2017-11-01,Noviembre 2017,1483.45,1.483 €/m2
Alisal - Cazoña - San Román,2017-10-01,Octubre 2017,1457.33,1.457 €/m2
Alisal - Cazoña - San Román,2017-09-01,Septiembre 2017,1438.38,1.438 €/m2
Alisal - Cazoña - San Román,2017-08-01,Agosto 2017,1434.84,1.435 €/m2
Alisal - Cazoña - San Román,2017-07-01,Julio 2017,1447.64,1.448 €/m2
Alisal - Cazoña - San Román,2017-06-01,Junio 2017,1444.78,1.445 €/m2
Alisal - Cazoña - San Román,2017-05-01,Mayo 2017,1419.59,1.420 €/m2
Alisal - Cazoña - San Román,2017-04-01,Abril 2017,1455.98,1.456 €/m2
Alisal - Cazoña - San Román,2017-03-01,Marzo 2017,1506.06,1.506 €/m2
Alisal - Cazoña - San Román,2017-02-01,Febrero 2017,1468.75,1.469 €/m2
Alisal - Cazoña - San Román,2017-01-01,Enero 2017,1478.29,1.478 €/m2
Alisal - Cazoña - San Román,2016-12-01,Diciembre 2016,1492.15,1.492 €/m2
Alisal - Cazoña - San Román,2016-11-01,Noviembre 2016,1478.46,1.478 €/m2
Alisal - Cazoña - San Román,2016-10-01,Octubre 2016,1510.84,1.511 €/m2
Alisal - Cazoña - San Román,2016-09-01,Septiembre 2016,1504.64,1.505 €/m2
Alisal - Cazoña - San Román,2016-08-01,Agosto 2016,1518.22,1.518 €/m2
Alisal - Cazoña - San Román,2016-07-01,Julio 2016,1524.34,1.524 €/m2
Alisal - Cazoña - San Román,2016-06-01,Junio 2016,1527.46,1.527 €/m2
Alisal - Cazoña - San Román,2016-05-01,Mayo 2016,1510.41,1.510 €/m2
Alisal - Cazoña - San Román,2016-04-01,Abril 2016,1514.7,1.515 €/m2
Alisal - Cazoña - San Román,2016-03-01,Marzo 2016,1536.54,1.537 €/m2
Alisal - Cazoña - San Román,2016-02-01,Febrero 2016,1557.09,1.557 €/m2
Alisal - Cazoña - San Román,2016-01-01,Enero 2016,1615.83,1.616 €/m2
Alisal - Cazoña - San Román,2015-12-01,Diciembre 2015,1605.57,1.606 €/m2
Alisal - Cazoña - San Román,2015-11-01,Noviembre 2015,1620.73,1.621 €/m2
Alisal - Cazoña - San Román,2015-10-01,Octubre 2015,1590.06,1.590 €/m2
Alisal - Cazoña - San Román,2015-09-01,Septiembre 2015,1598.78,1.599 €/m2
Alisal - Cazoña - San Román,2015-08-01,Agosto 2015,1567.86,1.568 €/m2
Alisal - Cazoña - San Román,2015-07-01,Julio 2015,1566.45,1.566 €/m2
Alisal - Cazoña - San Román,2015-06-01,Junio 2015,1594.35,1.594 €/m2
Alisal - Cazoña - San Román,2015-05-01,Mayo 2015,1606.52,1.607 €/m2
Alisal - Cazoña - San Román,2015-04-01,Abril 2015,1574.36,1.574 €/m2
Alisal - Cazoña - San Román,2015-03-01,Marzo 2015,1621.45,1.621 €/m2
Alisal - Cazoña - San Román,2015-02-01,Febrero 2015,1665.93,1.666 €/m2
Alisal - Cazoña - San Román,2015-01-01,Enero 2015,1668.48,1.668 €/m2
Alisal - Cazoña - San Román,2014-12-01,Diciembre 2014,1709.6,1.710 €/m2
Alisal - Cazoña - San Román,2014-11-01,Noviembre 2014,1720.66,1.721 €/m2
Alisal - Cazoña - San Román,2014-10-01,Octubre 2014,1678.42,1.678 €/m2
Alisal - Cazoña - San Román,2014-09-01,Septiembre 2014,1634.52,1.635 €/m2
Alisal - Cazoña - San Román,2014-08-01,Agosto 2014,1655.27,1.655 €/m2
Alisal - Cazoña - San Román,2014-07-01,Julio 2014,1621.67,1.622 €/m2
Alisal - Cazoña - San Román,2014-06-01,Junio 2014,1631.35,1.631 €/m2
Alisal - Cazoña - San Román,2014-05-01,Mayo 2014,1690.45,1.690 €/m2
Alisal - Cazoña - San Román,2014-04-01,Abril 2014,1681.62,1.682 €/m2
Alisal - Cazoña - San Román,2014-03-01,Marzo 2014,1696.7,1.697 €/m2
Alisal - Cazoña - San Román,2014-02-01,Febrero 2014,1732.57,1.733 €/m2
Alisal - Cazoña - San Román,2014-01-01,Enero 2014,1766.9,1.767 €/m2
Alisal - Cazoña - San Román,2013-12-01,Diciembre 2013,1759,1.759 €/m2
Alisal - Cazoña - San Román,2013-11-01,Noviembre 2013,1746.01,1.746 €/m2
Alisal - Cazoña - San Román,2013-10-01,Octubre 2013,1742.77,1.743 €/m2
Alisal - Cazoña - San Román,2013-09-01,Septiembre 2013,1754.39,1.754 €/m2
Alisal - Cazoña - San Román,2013-08-01,Agosto 2013,1760.14,1.760 €/m2
Alisal - Cazoña - San Román,2013-07-01,Julio 2013,1766.7,1.767 €/m2
Alisal - Cazoña - San Román,2013-06-01,Junio 2013,1783.93,1.784 €/m2
Alisal - Cazoña - San Román,2013-05-01,Mayo 2013,1816.92,1.817 €/m2
Alisal - Cazoña - San Román,2013-04-01,Abril 2013,1830.88,1.831 €/m2
Alisal - Cazoña - San Román,2013-03-01,Marzo 2013,1874.31,1.874 €/m2
Alisal - Cazoña - San Román,2013-02-01,Febrero 2013,1930.79,1.931 €/m2
Alisal - Cazoña - San Román,2013-01-01,Enero 2013,1996.47,1.996 €/m2
Alisal - Cazoña - San Román,2012-12-01,Diciembre 2012,2010.34,2.010 €/m2
Alisal - Cazoña - San Román,2012-11-01,Noviembre 2012,2009.99,2.010 €/m2
Alisal - Cazoña - San Román,2012-10-01,Octubre 2012,1958.25,1.958 €/m2
Alisal - Cazoña - San Román,2012-09-01,Septiembre 2012,2039.95,2.040 €/m2
Alisal - Cazoña - San Román,2012-08-01,Agosto 2012,2053.19,2.053 €/m2
Alisal - Cazoña - San Román,2012-07-01,Julio 2012,2051.63,2.052 €/m2
Alisal - Cazoña - San Román,2012-06-01,Junio 2012,2052.46,2.052 €/m2
Alisal - Cazoña - San Román,2012-05-01,Mayo 2012,2090.86,2.091 €/m2
Alisal - Cazoña - San Román,2012-04-01,Abril 2012,2110.63,2.111 €/m2
Alisal - Cazoña - San Román,2012-03-01,Marzo 2012,2103.01,2.103 €/m2
Alisal - Cazoña - San Román,2012-02-01,Febrero 2012,2076.03,2.076 €/m2
Alisal - Cazoña - San Román,2012-01-01,Enero 2012,2062.12,2.062 €/m2
Alisal - Cazoña - San Román,2011-12-01,Diciembre 2011,2071.08,2.071 €/m2
Alisal - Cazoña - San Román,2011-11-01,Noviembre 2011,2096.54,2.097 €/m2
Alisal - Cazoña - San Román,2011-10-01,Octubre 2011,2160.7,2.161 €/m2
Alisal - Cazoña - San Román,2011-09-01,Septiembre 2011,2104.87,2.105 €/m2
Alisal - Cazoña - San Román,2011-08-01,Agosto 2011,2143.48,2.143 €/m2
Alisal - Cazoña - San Román,2011-07-01,Julio 2011,2133.87,2.134 €/m2
Alisal - Cazoña - San Román,2011-06-01,Junio 2011,2141.09,2.141 €/m2
Alisal - Cazoña - San Román,2011-05-01,Mayo 2011,2132.44,2.132 €/m2
Alisal - Cazoña - San Román,2011-04-01,Abril 2011,2137.09,2.137 €/m2
Alisal - Cazoña - San Román,2011-03-01,Marzo 2011,2122.77,2.123 €/m2
Alisal - Cazoña - San Román,2011-02-01,Febrero 2011,2119.91,2.120 €/m2
Alisal - Cazoña - San Román,2011-01-01,Enero 2011,2131.78,2.132 €/m2
Alisal - Cazoña - San Román,2010-12-01,Diciembre 2010,2094.87,2.095 €/m2
Alisal - Cazoña - San Román,2010-11-01,Noviembre 2010,2076.81,2.077 €/m2
Alisal - Cazoña - San Román,2010-10-01,Octubre 2010,2036.36,2.036 €/m2
Alisal - Cazoña - San Román,2010-09-01,Septiembre 2010,2189.21,2.189 €/m2
Alisal - Cazoña - San Román,2010-08-01,Agosto 2010,2115.24,2.115 €/m2
Alisal - Cazoña - San Román,2010-07-01,Julio 2010,-,n.d.
Alisal - Cazoña - San Román,2010-06-01,Junio 2010,-,n.d.
Alisal - Cazoña - San Román,2010-05-01,Mayo 2010,-,n.d.
Alisal - Cazoña - San Román,2010-04-01,Abril 2010,-,n.d.
Alisal - Cazoña - San Román,2010-03-01,Marzo 2010,-,n.d.
Alisal - Cazoña - San Román,2010-02-01,Febrero 2010,-,n.d.
Alisal - Cazoña - San Román,2010-01-01,Enero 2010,-,n.d.
Alisal - Cazoña - San Román,2009-12-01,Diciembre 2009,-,n.d.
Alisal - Cazoña - San Román,2009-11-01,Noviembre 2009,-,n.d.
Alisal - Cazoña - San Román,2009-10-01,Octubre 2009,-,n.d.
Alisal - Cazoña - San Román,2009-09-01,Septiembre 2009,-,n.d.
Alisal - Cazoña - San Román,2009-08-01,Agosto 2009,-,n.d.
Alisal - Cazoña - San Román,2009-07-01,Julio 2009,-,n.d.
Alisal - Cazoña - San Román,2009-06-01,Junio 2009,-,n.d.
Alisal - Cazoña - San Román,2009-05-01,Mayo 2009,-,n.d.
Alisal - Cazoña - San Román,2009-04-01,Abril 2009,-,n.d.
Alisal - Cazoña - San Román,2009-03-01,Marzo 2009,-,n.d.
Alisal - Cazoña - San Román,2009-02-01,Febrero 2009,-,n.d.
Alisal - Cazoña - San Román,2009-01-01,Enero 2009,-,n.d.
Alisal - Cazoña - San Román,2008-12-01,Diciembre 2008,-,n.d.
Alisal - Cazoña - San Román,2008-11-01,Noviembre 2008,-,n.d.
Alisal - Cazoña - San Román,2008-10-01,Octubre 2008,-,n.d.
Alisal - Cazoña - San Román,2008-09-01,Septiembre 2008,-,n.d.
Alisal - Cazoña - San Román,2008-08-01,Agosto 2008,-,n.d.
Alisal - Cazoña - San Román,2008-07-01,Julio 2008,-,n.d.
Alisal - Cazoña - San Román,2008-06-01,Junio 2008,-,n.d.
Alisal - Cazoña - San Román,2008-05-01,Mayo 2008,-,n.d.
Alisal - Cazoña - San Román,2008-04-01,Abril 2008,-,n.d.
Alisal - Cazoña - San Román,2008-03-01,Marzo 2008,-,n.d.
Alisal - Cazoña - San Román,2008-02-01,Febrero 2008,-,n.d.
Alisal - Cazoña - San Román,2008-01-01,Enero 2008,-,n.d.
Alisal - Cazoña - San Román,2007-12-01,Diciembre 2007,-,n.d.
Alisal - Cazoña - San Román,2007-11-01,Noviembre 2007,-,n.d.
Alisal - Cazoña - San Román,2007-10-01,Octubre 2007,-,n.d.
Alisal - Cazoña - San Román,2007-09-01,Septiembre 2007,-,n.d.
Alisal - Cazoña - San Román,2007-08-01,Agosto 2007,-,n.d.
Alisal - Cazoña - San Román,2007-07-01,Julio 2007,-,n.d.
Alisal - Cazoña - San Román,2007-06-01,Junio 2007,-,n.d.
Alisal - Cazoña - San Román,2007-05-01,Mayo 2007,-,n.d.
Alisal - Cazoña - San Román,2007-04-01,Abril 2007,-,n.d.
Alisal - Cazoña - San Román,2007-03-01,Marzo 2007,-,n.d.
Alisal - Cazoña - San Román,2007-02-01,Febrero 2007,-,n.d.
Alisal - Cazoña - San Román,2007-01-01,Enero 2007,-,n.d.
Alisal - Cazoña - San Román,2006-12-01,Diciembre 2006,-,n.d.
Alisal - Cazoña - San Román,2006-11-01,Noviembre 2006,-,n.d.
Alisal - Cazoña - San Román,2006-10-01,Octubre 2006,-,n.d.
Alisal - Cazoña - San Román,2006-09-01,Septiembre 2006,-,n.d.
Alisal - Cazoña - San Román,2006-08-01,Agosto 2006,-,n.d.
Alisal - Cazoña - San Román,2006-07-01,Julio 2006,-,n.d.
Alisal - Cazoña - San Román,2006-06-01,Junio 2006,-,n.d.
Alisal - Cazoña - San Román,2006-05-01,Mayo 2006,-,n.d.
Alisal - Cazoña - San Román,2006-04-01,Abril 2006,-,n.d.
Alisal - Cazoña - San Román,2006-03-01,Marzo 2006,-,n.d.
Alisal - Cazoña - San Román,2006-02-01,Febrero 2006,-,n.d.
Alisal - Cazoña - San Román,2006-01-01,Enero 2006,-,n.d.
Castilla - Hermida,2025-10-01,Octubre 2025,2891.3,2.891 €/m2
Castilla - Hermida,2025-09-01,Septiembre 2025,-,n.d.
Castilla - Hermida,2025-08-01,Agosto 2025,-,n.d.
Castilla - Hermida,2025-07-01,Julio 2025,2614.94,2.615 €/m2
Castilla - Hermida,2025-06-01,Junio 2025,2567.68,2.568 €/m2
Castilla - Hermida,2025-05-01,Mayo 2025,2520.41,2.520 €/m2
Castilla - Hermida,2025-04-01,Abril 2025,2424.52,2.425 €/m2
Castilla - Hermida,2025-03-01,Marzo 2025,2328.63,2.329 €/m2
Castilla - Hermida,2025-02-01,Febrero 2025,2232.73,2.233 €/m2
Castilla - Hermida,2025-01-01,Enero 2025,2136.84,2.137 €/m2
Castilla - Hermida,2024-12-01,Diciembre 2024,2136.84,2.137 €/m2
Castilla - Hermida,2024-11-01,Noviembre 2024,2048.78,2.049 €/m2
Castilla - Hermida,2024-10-01,Octubre 2024,2048.78,2.049 €/m2
Castilla - Hermida,2024-09-01,Septiembre 2024,2048.78,2.049 €/m2
Castilla - Hermida,2024-08-01,Agosto 2024,2048.78,2.049 €/m2
Castilla - Hermida,2024-07-01,Julio 2024,1992.75,1.993 €/m2
Castilla - Hermida,2024-06-01,Junio 2024,1992,1.992 €/m2
Castilla - Hermida,2024-05-01,Mayo 2024,1992.75,1.993 €/m2
Castilla - Hermida,2024-04-01,Abril 2024,1986.76,1.987 €/m2
Castilla - Hermida,2024-03-01,Marzo 2024,1933.33,1.933 €/m2
Castilla - Hermida,2024-02-01,Febrero 2024,1960.43,1.960 €/m2
Castilla - Hermida,2024-01-01,Enero 2024,1954.82,1.955 €/m2
Castilla - Hermida,2023-12-01,Diciembre 2023,1976.47,1.976 €/m2
Castilla - Hermida,2023-11-01,Noviembre 2023,1967.03,1.967 €/m2
Castilla - Hermida,2023-10-01,Octubre 2023,1986.76,1.987 €/m2
Castilla - Hermida,2023-09-01,Septiembre 2023,1980.31,1.980 €/m2
Castilla - Hermida,2023-08-01,Agosto 2023,1954.25,1.954 €/m2
Castilla - Hermida,2023-07-01,Julio 2023,1935.06,1.935 €/m2
Castilla - Hermida,2023-06-01,Junio 2023,1935.48,1.935 €/m2
Castilla - Hermida,2023-05-01,Mayo 2023,1873.68,1.874 €/m2
Castilla - Hermida,2023-04-01,Abril 2023,1861.7,1.862 €/m2
Castilla - Hermida,2023-03-01,Marzo 2023,1829.27,1.829 €/m2
Castilla - Hermida,2023-02-01,Febrero 2023,1739.58,1.740 €/m2
Castilla - Hermida,2023-01-01,Enero 2023,1753.01,1.753 €/m2
Castilla - Hermida,2022-12-01,Diciembre 2022,1770.83,1.771 €/m2
Castilla - Hermida,2022-11-01,Noviembre 2022,1771.08,1.771 €/m2
Castilla - Hermida,2022-10-01,Octubre 2022,1680,1.680 €/m2
Castilla - Hermida,2022-09-01,Septiembre 2022,1673.37,1.673 €/m2
Castilla - Hermida,2022-08-01,Agosto 2022,1643.68,1.644 €/m2
Castilla - Hermida,2022-07-01,Julio 2022,1657.99,1.658 €/m2
Castilla - Hermida,2022-06-01,Junio 2022,1714.61,1.715 €/m2
Castilla - Hermida,2022-05-01,Mayo 2022,1659.58,1.660 €/m2
Castilla - Hermida,2022-04-01,Abril 2022,1650.94,1.651 €/m2
Castilla - Hermida,2022-03-01,Marzo 2022,1640.79,1.641 €/m2
Castilla - Hermida,2022-02-01,Febrero 2022,1660.32,1.660 €/m2
Castilla - Hermida,2022-01-01,Enero 2022,1666.67,1.667 €/m2
Castilla - Hermida,2021-12-01,Diciembre 2021,1736.11,1.736 €/m2
Castilla - Hermida,2021-11-01,Noviembre 2021,1736.11,1.736 €/m2
Castilla - Hermida,2021-10-01,Octubre 2021,1714.29,1.714 €/m2
Castilla - Hermida,2021-09-01,Septiembre 2021,1720,1.720 €/m2
Castilla - Hermida,2021-08-01,Agosto 2021,1689.71,1.690 €/m2
Castilla - Hermida,2021-07-01,Julio 2021,1720,1.720 €/m2
Castilla - Hermida,2021-06-01,Junio 2021,1724.14,1.724 €/m2
Castilla - Hermida,2021-05-01,Mayo 2021,1714.29,1.714 €/m2
Castilla - Hermida,2021-04-01,Abril 2021,1687.5,1.688 €/m2
Castilla - Hermida,2021-03-01,Marzo 2021,1676.92,1.677 €/m2
Castilla - Hermida,2021-02-01,Febrero 2021,1730.77,1.731 €/m2
Castilla - Hermida,2021-01-01,Enero 2021,1709.68,1.710 €/m2
Castilla - Hermida,2020-12-01,Diciembre 2020,1676.92,1.677 €/m2
Castilla - Hermida,2020-11-01,Noviembre 2020,1689.19,1.689 €/m2
Castilla - Hermida,2020-10-01,Octubre 2020,1705.88,1.706 €/m2
Castilla - Hermida,2020-09-01,Septiembre 2020,1705.88,1.706 €/m2
Castilla - Hermida,2020-08-01,Agosto 2020,1712.96,1.713 €/m2
Castilla - Hermida,2020-07-01,Julio 2020,1708.86,1.709 €/m2
Castilla - Hermida,2020-06-01,Junio 2020,1705.88,1.706 €/m2
Castilla - Hermida,2020-05-01,Mayo 2020,1705.88,1.706 €/m2
Castilla - Hermida,2020-04-01,Abril 2020,1714.29,1.714 €/m2
Castilla - Hermida,2020-03-01,Marzo 2020,1720.59,1.721 €/m2
Castilla - Hermida,2020-02-01,Febrero 2020,1708.86,1.709 €/m2
Castilla - Hermida,2020-01-01,Enero 2020,1705.88,1.706 €/m2
Castilla - Hermida,2019-12-01,Diciembre 2019,1706.67,1.707 €/m2
Castilla - Hermida,2019-11-01,Noviembre 2019,1695,1.695 €/m2
Castilla - Hermida,2019-10-01,Octubre 2019,1693.33,1.693 €/m2
Castilla - Hermida,2019-09-01,Septiembre 2019,1662.34,1.662 €/m2
Castilla - Hermida,2019-08-01,Agosto 2019,1666.01,1.666 €/m2
Castilla - Hermida,2019-07-01,Julio 2019,1699.27,1.699 €/m2
Castilla - Hermida,2019-06-01,Junio 2019,1691.6,1.692 €/m2
Castilla - Hermida,2019-05-01,Mayo 2019,1666.67,1.667 €/m2
Castilla - Hermida,2019-04-01,Abril 2019,1647.06,1.647 €/m2
Castilla - Hermida,2019-03-01,Marzo 2019,1650,1.650 €/m2
Castilla - Hermida,2019-02-01,Febrero 2019,1662.5,1.663 €/m2
Castilla - Hermida,2019-01-01,Enero 2019,1648.35,1.648 €/m2
Castilla - Hermida,2018-12-01,Diciembre 2018,1650.79,1.651 €/m2
Castilla - Hermida,2018-11-01,Noviembre 2018,1617.65,1.618 €/m2
Castilla - Hermida,2018-10-01,Octubre 2018,1600,1.600 €/m2
Castilla - Hermida,2018-09-01,Septiembre 2018,1587.32,1.587 €/m2
Castilla - Hermida,2018-08-01,Agosto 2018,1523.08,1.523 €/m2
Castilla - Hermida,2018-07-01,Julio 2018,1497.6,1.498 €/m2
Castilla - Hermida,2018-06-01,Junio 2018,1532.26,1.532 €/m2
Castilla - Hermida,2018-05-01,Mayo 2018,1532.26,1.532 €/m2
Castilla - Hermida,2018-04-01,Abril 2018,1590,1.590 €/m2
Castilla - Hermida,2018-03-01,Marzo 2018,1590,1.590 €/m2
Castilla - Hermida,2018-02-01,Febrero 2018,1562.5,1.563 €/m2
Castilla - Hermida,2018-01-01,Enero 2018,1571.43,1.571 €/m2
Castilla - Hermida,2017-12-01,Diciembre 2017,1543.75,1.544 €/m2
Castilla - Hermida,2017-11-01,Noviembre 2017,1535.35,1.535 €/m2
Castilla - Hermida,2017-10-01,Octubre 2017,1544.44,1.544 €/m2
Castilla - Hermida,2017-09-01,Septiembre 2017,1554.05,1.554 €/m2
Castilla - Hermida,2017-08-01,Agosto 2017,1554.05,1.554 €/m2
Castilla - Hermida,2017-07-01,Julio 2017,1531.25,1.531 €/m2
Castilla - Hermida,2017-06-01,Junio 2017,1527.78,1.528 €/m2
