municipio,fecha,fecha_texto,precio_m2,precio_texto
Ajo,2009-12-01,Diciembre 2009,-,n.d.
Ajo,2009-11-01,Noviembre 2009,-,n.d.
Ajo,2009-10-01,Octubre 2009,-,n.d.
Ajo,2009-09-01,Septiembre 2009,-,n.d.
Ajo,2009-08-01,Agosto 2009,-,n.d.
Ajo,2009-07-01,Julio 2009,-,n.d.
Ajo,2009-06-01,Junio 2009,-,n.d.
Ajo,2009-05-01,Mayo 2009,-,n.d.
Ajo,2009-04-01,Abril 2009,-,n.d.
Ajo,2009-03-01,Marzo 2009,-,n.d.
Ajo,2009-02-01,Febrero 2009,-,n.d.
Ajo,2009-01-01,Enero 2009,-,n.d.
Ajo,2008-12-01,Diciembre 2008,-,n.d.
Ajo,2008-11-01,Noviembre 2008,-,n.d.
Ajo,2008-10-01,Octubre 2008,-,n.d.
Ajo,2008-09-01,Septiembre 2008,-,n.d.
Ajo,2008-08-01,Agosto 2008,-,n.d.
Ajo,2008-07-01,Julio 2008,-,n.d.
Ajo,2008-06-01,Junio 2008,-,n.d.
Ajo,2008-05-01,Mayo 2008,-,n.d.
Ajo,2008-04-01,Abril 2008,-,n.d.
Ajo,2008-03-01,Marzo 2008,-,n.d.
Ajo,2008-02-01,Febrero 2008,-,n.d.
Ajo,2008-01-01,Enero 2008,-,n.d.
Ajo,2007-12-01,Diciembre 2007,-,n.d.
Ajo,2007-11-01,Noviembre 2007,-,n.d.
Ajo,2007-10-01,Octubre 2007,-,n.d.
Ajo,2007-09-01,Septiembre 2007,-,n.d.
Ajo,2007-08-01,Agosto 2007,-,n.d.
Ajo,2007-07-01,Julio 2007,-,n.d.
Ajo,2007-06-01,Junio 2007,-,n.d.
Ajo,2007-05-01,Mayo 2007,-,n.d.
Ajo,2007-04-01,Abril 2007,-,n.d.
Ajo,2007-03-01,Marzo 2007,-,n.d.
Ajo,2007-02-01,Febrero 2007,-,n.d.
Ajo,2007-01-01,Enero 2007,-,n.d.
Ajo,2006-12-01,Diciembre 2006,-,n.d.
Ajo,2006-11-01,Noviembre 2006,-,n.d.
Ajo,2006-10-01,Octubre 2006,-,n.d.
Ajo,2006-09-01,Septiembre 2006,-,n.d.
Ajo,2006-08-01,Agosto 2006,-,n.d.
Ajo,2006-07-01,Julio 2006,-,n.d.
Ajo,2006-06-01,Junio 2006,-,n.d.
Ajo,2006-05-01,Mayo 2006,-,n.d.
Ajo,2006-04-01,Abril 2006,-,n.d.
Ajo,2006-03-01,Marzo 2006,-,n.d.
Ajo,2006-02-01,Febrero 2006,-,n.d.
Ajo,2006-01-01,Enero 2006,-,n.d.
Alfoz de Lloredo,2025-10-01,Octubre 2025,-,n.d.
Alfoz de Lloredo,2025-09-01,Septiembre 2025,1425.4,1.425 €/m2
Alfoz de Lloredo,2025-08-01,Agosto 2025,-,n.d.
Alfoz de Lloredo,2025-07-01,Julio 2025,-,n.d.
Alfoz de Lloredo,2025-06-01,Junio 2025,1365.72,1.366 €/m2
Alfoz de Lloredo,2025-05-01,Mayo 2025,1449.86,1.450 €/m2
Alfoz de Lloredo,2025-04-01,Abril 2025,1441.38,1.441 €/m2
Alfoz de Lloredo,2025-03-01,Marzo 2025,1417.35,1.417 €/m2
Alfoz de Lloredo,2025-02-01,Febrero 2025,1393.32,1.393 €/m2
Alfoz de Lloredo,2025-01-01,Enero 2025,1369.39,1.369 €/m2
Alfoz de Lloredo,2024-12-01,Diciembre 2024,1345.47,1.345 €/m2
Alfoz de Lloredo,2024-11-01,Noviembre 2024,1321.55,1.322 €/m2
Alfoz de Lloredo,2024-10-01,Octubre 2024,1227.51,1.228 €/m2
Alfoz de Lloredo,2024-09-01,Septiembre 2024,1259.94,1.260 €/m2
Alfoz de Lloredo,2024-08-01,Agosto 2024,1263.36,1.263 €/m2
Alfoz de Lloredo,2024-07-01,Julio 2024,1266.78,1.267 €/m2
Alfoz de Lloredo,2024-06-01,Junio 2024,1249.04,1.249 €/m2
Alfoz de Lloredo,2024-05-01,Mayo 2024,1243.47,1.243 €/m2
Alfoz de Lloredo,2024-04-01,Abril 2024,1299.86,1.300 €/m2
Alfoz de Lloredo,2024-03-01,Marzo 2024,1317.62,1.318 €/m2
Alfoz de Lloredo,2024-02-01,Febrero 2024,1328.65,1.329 €/m2
Alfoz de Lloredo,2024-01-01,Enero 2024,1339.68,1.340 €/m2
Alfoz de Lloredo,2023-12-01,Diciembre 2023,1246.39,1.246 €/m2
Alfoz de Lloredo,2023-11-01,Noviembre 2023,1153.1,1.153 €/m2
Alfoz de Lloredo,2023-10-01,Octubre 2023,1059.82,1.060 €/m2
Alfoz de Lloredo,2023-09-01,Septiembre 2023,966.529,967 €/m2
Alfoz de Lloredo,2023-08-01,Agosto 2023,979.77,980 €/m2
Alfoz de Lloredo,2023-07-01,Julio 2023,973.038,973 €/m2
Alfoz de Lloredo,2023-06-01,Junio 2023,957.457,957 €/m2
Alfoz de Lloredo,2023-05-01,Mayo 2023,982.257,982 €/m2
Alfoz de Lloredo,2023-04-01,Abril 2023,976.09,976 €/m2
Alfoz de Lloredo,2023-03-01,Marzo 2023,972.469,972 €/m2
Alfoz de Lloredo,2023-02-01,Febrero 2023,956.612,957 €/m2
Alfoz de Lloredo,2023-01-01,Enero 2023,946.232,946 €/m2
Alfoz de Lloredo,2022-12-01,Diciembre 2022,988.155,988 €/m2
Alfoz de Lloredo,2022-11-01,Noviembre 2022,1009.82,1.010 €/m2
Alfoz de Lloredo,2022-10-01,Octubre 2022,1177.5,1.178 €/m2
Alfoz de Lloredo,2022-09-01,Septiembre 2022,972.063,972 €/m2
Alfoz de Lloredo,2022-08-01,Agosto 2022,973.545,974 €/m2
Alfoz de Lloredo,2022-07-01,Julio 2022,1161.98,1.162 €/m2
Alfoz de Lloredo,2022-06-01,Junio 2022,1116.92,1.117 €/m2
Alfoz de Lloredo,2022-05-01,Mayo 2022,1114.92,1.115 €/m2
Alfoz de Lloredo,2022-04-01,Abril 2022,1125.77,1.126 €/m2
Alfoz de Lloredo,2022-03-01,Marzo 2022,1054.49,1.054 €/m2
Alfoz de Lloredo,2022-02-01,Febrero 2022,1272.31,1.272 €/m2
Alfoz de Lloredo,2022-01-01,Enero 2022,1318.29,1.318 €/m2
Alfoz de Lloredo,2021-12-01,Diciembre 2021,1350.22,1.350 €/m2
Alfoz de Lloredo,2021-11-01,Noviembre 2021,1376.55,1.377 €/m2
Alfoz de Lloredo,2021-10-01,Octubre 2021,1417.47,1.417 €/m2
Alfoz de Lloredo,2021-09-01,Septiembre 2021,1391.05,1.391 €/m2
Alfoz de Lloredo,2021-08-01,Agosto 2021,1173.94,1.174 €/m2
Alfoz de Lloredo,2021-07-01,Julio 2021,1132.41,1.132 €/m2
Alfoz de Lloredo,2021-06-01,Junio 2021,1174.81,1.175 €/m2
Alfoz de Lloredo,2021-05-01,Mayo 2021,1200.87,1.201 €/m2
Alfoz de Lloredo,2021-04-01,Abril 2021,1208.81,1.209 €/m2
Alfoz de Lloredo,2021-03-01,Marzo 2021,1299.98,1.300 €/m2
Alfoz de Lloredo,2021-02-01,Febrero 2021,1361.84,1.362 €/m2
Alfoz de Lloredo,2021-01-01,Enero 2021,1373.4,1.373 €/m2
Alfoz de Lloredo,2020-12-01,Diciembre 2020,1389.24,1.389 €/m2
Alfoz de Lloredo,2020-11-01,Noviembre 2020,1408.99,1.409 €/m2
Alfoz de Lloredo,2020-10-01,Octubre 2020,1383.01,1.383 €/m2
Alfoz de Lloredo,2020-09-01,Septiembre 2020,1376.54,1.377 €/m2
Alfoz de Lloredo,2020-08-01,Agosto 2020,1328.02,1.328 €/m2
Alfoz de Lloredo,2020-07-01,Julio 2020,1372.63,1.373 €/m2
Alfoz de Lloredo,2020-06-01,Junio 2020,1301.79,1.302 €/m2
Alfoz de Lloredo,2020-05-01,Mayo 2020,1248.16,1.248 €/m2
Alfoz de Lloredo,2020-04-01,Abril 2020,1278.52,1.279 €/m2
Alfoz de Lloredo,2020-03-01,Marzo 2020,1252.74,1.253 €/m2
Alfoz de Lloredo,2020-02-01,Febrero 2020,1318.15,1.318 €/m2
Alfoz de Lloredo,2020-01-01,Enero 2020,1336.99,1.337 €/m2
Alfoz de Lloredo,2019-12-01,Diciembre 2019,1335.04,1.335 €/m2
Alfoz de Lloredo,2019-11-01,Noviembre 2019,1297.63,1.298 €/m2
Alfoz de Lloredo,2019-10-01,Octubre 2019,1234.4,1.234 €/m2
Alfoz de Lloredo,2019-09-01,Septiembre 2019,1243.58,1.244 €/m2
Alfoz de Lloredo,2019-08-01,Agosto 2019,1241.56,1.242 €/m2
Alfoz de Lloredo,2019-07-01,Julio 2019,1289.67,1.290 €/m2
Alfoz de Lloredo,2019-06-01,Junio 2019,1272.52,1.273 €/m2
Alfoz de Lloredo,2019-05-01,Mayo 2019,1244.19,1.244 €/m2
Alfoz de Lloredo,2019-04-01,Abril 2019,1212.91,1.213 €/m2
Alfoz de Lloredo,2019-03-01,Marzo 2019,1251.36,1.251 €/m2
Alfoz de Lloredo,2019-02-01,Febrero 2019,1263.01,1.263 €/m2
Alfoz de Lloredo,2019-01-01,Enero 2019,1264.92,1.265 €/m2
Alfoz de Lloredo,2018-12-01,Diciembre 2018,1269.59,1.270 €/m2
Alfoz de Lloredo,2018-11-01,Noviembre 2018,1286.3,1.286 €/m2
Alfoz de Lloredo,2018-10-01,Octubre 2018,1402.11,1.402 €/m2
Alfoz de Lloredo,2018-09-01,Septiembre 2018,1415.04,1.415 €/m2
Alfoz de Lloredo,2018-08-01,Agosto 2018,1303.93,1.304 €/m2
Alfoz de Lloredo,2018-07-01,Julio 2018,1315.3,1.315 €/m2
Alfoz de Lloredo,2018-06-01,Junio 2018,1343.14,1.343 €/m2
Alfoz de Lloredo,2018-05-01,Mayo 2018,1292.08,1.292 €/m2
Alfoz de Lloredo,2018-04-01,Abril 2018,1327.44,1.327 €/m2
Alfoz de Lloredo,2018-03-01,Marzo 2018,1337.07,1.337 €/m2
Alfoz de Lloredo,2018-02-01,Febrero 2018,1360.98,1.361 €/m2
Alfoz de Lloredo,2018-01-01,Enero 2018,1335.87,1.336 €/m2
Alfoz de Lloredo,2017-12-01,Diciembre 2017,1343.24,1.343 €/m2
Alfoz de Lloredo,2017-11-01,Noviembre 2017,1304.53,1.305 €/m2
Alfoz de Lloredo,2017-10-01,Octubre 2017,1327.07,1.327 €/m2
Alfoz de Lloredo,2017-09-01,Septiembre 2017,1309.61,1.310 €/m2
Alfoz de Lloredo,2017-08-01,Agosto 2017,1298.07,1.298 €/m2
Alfoz de Lloredo,2017-07-01,Julio 2017,1344.2,1.344 €/m2
Alfoz de Lloredo,2017-06-01,Junio 2017,1384.07,1.384 €/m2
Alfoz de Lloredo,2017-05-01,Mayo 2017,1379.58,1.380 €/m2
Alfoz de Lloredo,2017-04-01,Abril 2017,1390.64,1.391 €/m2
Alfoz de Lloredo,2017-03-01,Marzo 2017,1458.36,1.458 €/m2
Alfoz de Lloredo,2017-02-01,Febrero 2017,1406.12,1.406 €/m2
Alfoz de Lloredo,2017-01-01,Enero 2017,1371.15,1.371 €/m2
Alfoz de Lloredo,2016-12-01,Diciembre 2016,1352.19,1.352 €/m2
Alfoz de Lloredo,2016-11-01,Noviembre 2016,1342.27,1.342 €/m2
Alfoz de Lloredo,2016-10-01,Octubre 2016,1332.48,1.332 €/m2
Alfoz de Lloredo,2016-09-01,Septiembre 2016,1301.93,1.302 €/m2
Alfoz de Lloredo,2016-08-01,Agosto 2016,1344.63,1.345 €/m2
Alfoz de Lloredo,2016-07-01,Julio 2016,1347.79,1.348 €/m2
Alfoz de Lloredo,2016-06-01,Junio 2016,1370.7,1.371 €/m2
Alfoz de Lloredo,2016-05-01,Mayo 2016,1443.93,1.444 €/m2
Alfoz de Lloredo,2016-04-01,Abril 2016,1547.25,1.547 €/m2
Alfoz de Lloredo,2016-03-01,Marzo 2016,1574.92,1.575 €/m2
Alfoz de Lloredo,2016-02-01,Febrero 2016,1511.25,1.511 €/m2
Alfoz de Lloredo,2016-01-01,Enero 2016,1517.07,1.517 €/m2
Alfoz de Lloredo,2015-12-01,Diciembre 2015,1402.07,1.402 €/m2
Alfoz de Lloredo,2015-11-01,Noviembre 2015,1419.32,1.419 €/m2
Alfoz de Lloredo,2015-10-01,Octubre 2015,1404.35,1.404 €/m2
Alfoz de Lloredo,2015-09-01,Septiembre 2015,1414.89,1.415 €/m2
Alfoz de Lloredo,2015-08-01,Agosto 2015,1417.37,1.417 €/m2
Alfoz de Lloredo,2015-07-01,Julio 2015,1422.13,1.422 €/m2
Alfoz de Lloredo,2015-06-01,Junio 2015,1363.76,1.364 €/m2
Alfoz de Lloredo,2015-05-01,Mayo 2015,1348.08,1.348 €/m2
Alfoz de Lloredo,2015-04-01,Abril 2015,1318.22,1.318 €/m2
Alfoz de Lloredo,2015-03-01,Marzo 2015,1329.79,1.330 €/m2
Alfoz de Lloredo,2015-02-01,Febrero 2015,1323.75,1.324 €/m2
Alfoz de Lloredo,2015-01-01,Enero 2015,1382.25,1.382 €/m2
Alfoz de Lloredo,2014-12-01,Diciembre 2014,1339.77,1.340 €/m2
Alfoz de Lloredo,2014-11-01,Noviembre 2014,1349.95,1.350 €/m2
Alfoz de Lloredo,2014-10-01,Octubre 2014,1361.61,1.362 €/m2
Alfoz de Lloredo,2014-09-01,Septiembre 2014,1376.74,1.377 €/m2
Alfoz de Lloredo,2014-08-01,Agosto 2014,1390.02,1.390 €/m2
Alfoz de Lloredo,2014-07-01,Julio 2014,1388.34,1.388 €/m2
Alfoz de Lloredo,2014-06-01,Junio 2014,1317,1.317 €/m2
Alfoz de Lloredo,2014-05-01,Mayo 2014,1306.51,1.307 €/m2
Alfoz de Lloredo,2014-04-01,Abril 2014,1362.22,1.362 €/m2
Alfoz de Lloredo,2014-03-01,Marzo 2014,1303.12,1.303 €/m2
Alfoz de Lloredo,2014-02-01,Febrero 2014,1301.41,1.301 €/m2
Alfoz de Lloredo,2014-01-01,Enero 2014,1303.15,1.303 €/m2
Alfoz de Lloredo,2013-12-01,Diciembre 2013,1345.59,1.346 €/m2
Alfoz de Lloredo,2013-11-01,Noviembre 2013,1348.99,1.349 €/m2
Alfoz de Lloredo,2013-10-01,Octubre 2013,1395.42,1.395 €/m2
Alfoz de Lloredo,2013-09-01,Septiembre 2013,1372.35,1.372 €/m2
Alfoz de Lloredo,2013-08-01,Agosto 2013,1422.47,1.422 €/m2
Alfoz de Lloredo,2013-07-01,Julio 2013,1379.12,1.379 €/m2
Alfoz de Lloredo,2013-06-01,Junio 2013,1434.21,1.434 €/m2
Alfoz de Lloredo,2013-05-01,Mayo 2013,1482.68,1.483 €/m2
Alfoz de Lloredo,2013-04-01,Abril 2013,1454.35,1.454 €/m2
Alfoz de Lloredo,2013-03-01,Marzo 2013,1387.75,1.388 €/m2
Alfoz de Lloredo,2013-02-01,Febrero 2013,1289.86,1.290 €/m2
Alfoz de Lloredo,2013-01-01,Enero 2013,1285.72,1.286 €/m2
Alfoz de Lloredo,2012-12-01,Diciembre 2012,1352.12,1.352 €/m2
Alfoz de Lloredo,2012-11-01,Noviembre 2012,1318.39,1.318 €/m2
Alfoz de Lloredo,2012-10-01,Octubre 2012,1504.13,1.504 €/m2
Alfoz de Lloredo,2012-09-01,Septiembre 2012,1504.76,1.505 €/m2
Alfoz de Lloredo,2012-08-01,Agosto 2012,1508.47,1.508 €/m2
Alfoz de Lloredo,2012-07-01,Julio 2012,-,n.d.
Alfoz de Lloredo,2012-06-01,Junio 2012,-,n.d.
Alfoz de Lloredo,2012-05-01,Mayo 2012,-,n.d.
Alfoz de Lloredo,2012-04-01,Abril 2012,-,n.d.
Alfoz de Lloredo,2012-03-01,Marzo 2012,1550.36,1.550 €/m2
Alfoz de Lloredo,2012-02-01,Febrero 2012,1551.15,1.551 €/m2
Alfoz de Lloredo,2012-01-01,Enero 2012,1601.41,1.601 €/m2
Alfoz de Lloredo,2011-12-01,Diciembre 2011,1603.22,1.603 €/m2
Alfoz de Lloredo,2011-11-01,Noviembre 2011,1599.01,1.599 €/m2
Alfoz de Lloredo,2011-10-01,Octubre 2011,1637.76,1.638 €/m2
Alfoz de Lloredo,2011-09-01,Septiembre 2011,1656.6,1.657 €/m2
Alfoz de Lloredo,2011-08-01,Agosto 2011,-,n.d.
Alfoz de Lloredo,2011-07-01,Julio 2011,-,n.d.
Alfoz de Lloredo,2011-06-01,Junio 2011,-,n.d.
Alfoz de Lloredo,2011-05-01,Mayo 2011,-,n.d.
Alfoz de Lloredo,2011-04-01,Abril 2011,-,n.d.
Alfoz de Lloredo,2011-03-01,Marzo 2011,-,n.d.
Alfoz de Lloredo,2011-02-01,Febrero 2011,-,n.d.
Alfoz de Lloredo,2011-01-01,Enero 2011,-,n.d.
Alfoz de Lloredo,2010-12-01,Diciembre 2010,-,n.d.
Alfoz de Lloredo,2010-11-01,Noviembre 2010,-,n.d.
Alfoz de Lloredo,2010-10-01,Octubre 2010,-,n.d.
Alfoz de Lloredo,2010-09-01,Septiembre 2010,-,n.d.
Alfoz de Lloredo,2010-08-01,Agosto 2010,-,n.d.
Alfoz de Lloredo,2010-07-01,Julio 2010,-,n.d.
Alfoz de Lloredo,2010-06-01,Junio 2010,-,n.d.
Alfoz de Lloredo,2010-05-01,Mayo 2010,-,n.d.
Alfoz de Lloredo,2010-04-01,Abril 2010,-,n.d.
Alfoz de Lloredo,2010-03-01,Marzo 2010,-,n.d.
Alfoz de Lloredo,2010-02-01,Febrero 2010,-,n.d.
Alfoz de Lloredo,2010-01-01,Enero 2010,-,n.d.
Alfoz de Lloredo,2009-12-01,Diciembre 2009,-,n.d.
Alfoz de Lloredo,2009-11-01,Noviembre 2009,-,n.d.
Alfoz de Lloredo,2009-10-01,Octubre 2009,-,n.d.
Alfoz de Lloredo,2009-09-01,Septiembre 2009,-,n.d.
Alfoz de Lloredo,2009-08-01,Agosto 2009,-,n.d.
Alfoz de Lloredo,2009-07-01,Julio 2009,-,n.d.
Alfoz de Lloredo,2009-06-01,Junio 2009,-,n.d.
Alfoz de Lloredo,2009-05-01,Mayo 2009,-,n.d.
Alfoz de Lloredo,2009-04-01,Abril 2009,-,n.d.
Alfoz de Lloredo,2009-03-01,Marzo 2009,-,n.d.
Alfoz de Lloredo,2009-02-01,Febrero 2009,-,n.d.
Alfoz de Lloredo,2009-01-01,Enero 2009,-,n.d.
Alfoz de Lloredo,2008-12-01,Diciembre 2008,-,n.d.
Alfoz de Lloredo,2008-11-01,Noviembre 2008,-,n.d.
Alfoz de Lloredo,2008-10-01,Octubre 2008,-,n.d.
Alfoz de Lloredo,2008-09-01,Septiembre 2008,-,n.d.
Alfoz de Lloredo,2008-08-01,Agosto 2008,-,n.d.
Alfoz de Lloredo,2008-07-01,Julio 2008,-,n.d.
Alfoz de Lloredo,2008-06-01,Junio 2008,-,n.d.
Alfoz de Lloredo,2008-05-01,Mayo 2008,-,n.d.
Alfoz de Lloredo,2008-04-01,Abril 2008,-,n.d.
Alfoz de Lloredo,2008-03-01,Marzo 2008,-,n.d.
Alfoz de Lloredo,2008-02-01,Febrero 2008,-,n.d.
Alfoz de Lloredo,2008-01-01,Enero 2008,-,n.d.
Alfoz de Lloredo,2007-12-01,Diciembre 2007,-,n.d.
Alfoz de Lloredo,2007-11-01,Noviembre 2007,-,n.d.
Alfoz de Lloredo,2007-10-01,Octubre 2007,-,n.d.
Alfoz de Lloredo,2007-09-01,Septiembre 2007,-,n.d.
Alfoz de Lloredo,2007-08-01,Agosto 2007,-,n.d.
Alfoz de Lloredo,2007-07-01,Julio 2007,-,n.d.
Alfoz de Lloredo,2007-06-01,Junio 2007,-,n.d.
Alfoz de Lloredo,2007-05-01,Mayo 2007,-,n.d.
Alfoz de Lloredo,2007-04-01,Abril 2007,-,n.d.
Alfoz de Lloredo,2007-03-01,Marzo 2007,-,n.d.
Alfoz de Lloredo,2007-02-01,Febrero 2007,-,n.d.
Alfoz de Lloredo,2007-01-01,Enero 2007,-,n.d.
Alfoz de Lloredo,2006-12-01,Diciembre 2006,-,n.d.
Alfoz de Lloredo,2006-11-01,Noviembre 2006,-,n.d.
Alfoz de Lloredo,2006-10-01,Octubre 2006,-,n.d.
Alfoz de Lloredo,2006-09-01,Septiembre 2006,-,n.d.
Alfoz de Lloredo,2006-08-01,Agosto 2006,-,n.d.
Alfoz de Lloredo,2006-07-01,Julio 2006,-,n.d.
Alfoz de Lloredo,2006-06-01,Junio 2006,-,n.d.
Alfoz de Lloredo,2006-05-01,Mayo 2006,-,n.d.
Alfoz de Lloredo,2006-04-01,Abril 2006,-,n.d.
Alfoz de Lloredo,2006-03-01,Marzo 2006,-,n.d.
Alfoz de Lloredo,2006-02-01,Febrero 2006,-,n.d.
Alfoz de Lloredo,2006-01-01,Enero 2006,-,n.d.
Ampuero,2025-10-01,Octubre 2025,1145.31,1.145 €/m2
Ampuero,2025-09-01,Septiembre 2025,1145.88,1.146 €/m2
Ampuero,2025-08-01,Agosto 2025,1130.16,1.130 €/m2
Ampuero,2025-07-01,Julio 2025,1212.72,1.213 €/m2
Ampuero,2025-06-01,Junio 2025,1192.49,1.192 €/m2
Ampuero,2025-05-01,Mayo 2025,1172.25,1.172 €/m2
Ampuero,2025-04-01,Abril 2025,1123.45,1.123 €/m2
Ampuero,2025-03-01,Marzo 2025,1134.91,1.135 €/m2
Ampuero,2025-02-01,Febrero 2025,1091.98,1.092 €/m2
Ampuero,2025-01-01,Enero 2025,1049.05,1.049 €/m2
Ampuero,2024-12-01,Diciembre 2024,1006.12,1.006 €/m2
Ampuero,2024-11-01,Noviembre 2024,920.953,921 €/m2
Ampuero,2024-10-01,Octubre 2024,944.798,945 €/m2
Ampuero,2024-09-01,Septiembre 2024,977.36,977 €/m2
Ampuero,2024-08-01,Agosto 2024,971.846,972 €/m2
Ampuero,2024-07-01,Julio 2024,973.713,974 €/m2
Ampuero,2024-06-01,Junio 2024,977.691,978 €/m2
Ampuero,2024-05-01,Mayo 2024,1010.01,1.010 €/m2
Ampuero,2024-04-01,Abril 2024,1009.29,1.009 €/m2
Ampuero,2024-03-01,Marzo 2024,1029.67,1.030 €/m2
Ampuero,2024-02-01,Febrero 2024,1030.15,1.030 €/m2
Ampuero,2024-01-01,Enero 2024,1012.93,1.013 €/m2
Ampuero,2023-12-01,Diciembre 2023,998.857,999 €/m2
Ampuero,2023-11-01,Noviembre 2023,1008.23,1.008 €/m2
Ampuero,2023-10-01,Octubre 2023,1021.13,1.021 €/m2
Ampuero,2023-09-01,Septiembre 2023,1020.67,1.021 €/m2
Ampuero,2023-08-01,Agosto 2023,1035.36,1.035 €/m2
Ampuero,2023-07-01,Julio 2023,1022.07,1.022 €/m2
Ampuero,2023-06-01,Junio 2023,1024.28,1.024 €/m2
Ampuero,2023-05-01,Mayo 2023,1014.63,1.015 €/m2
Ampuero,2023-04-01,Abril 2023,1020.57,1.021 €/m2
Ampuero,2023-03-01,Marzo 2023,1024.64,1.025 €/m2
Ampuero,2023-02-01,Febrero 2023,1025.47,1.025 €/m2
Ampuero,2023-01-01,Enero 2023,1026.08,1.026 €/m2
Ampuero,2022-12-01,Diciembre 2022,1026.58,1.027 €/m2
Ampuero,2022-11-01,Noviembre 2022,1021.68,1.022 €/m2
Ampuero,2022-10-01,Octubre 2022,1034.26,1.034 €/m2
Ampuero,2022-09-01,Septiembre 2022,1038.79,1.039 €/m2
Ampuero,2022-08-01,Agosto 2022,1040.86,1.041 €/m2
Ampuero,2022-07-01,Julio 2022,1037.36,1.037 €/m2
Ampuero,2022-06-01,Junio 2022,1022.21,1.022 €/m2
Ampuero,2022-05-01,Mayo 2022,1020.96,1.021 €/m2
Ampuero,2022-04-01,Abril 2022,1023.1,1.023 €/m2
Ampuero,2022-03-01,Marzo 2022,1011.88,1.012 €/m2
Ampuero,2022-02-01,Febrero 2022,994.924,995 €/m2
Ampuero,2022-01-01,Enero 2022,1022.54,1.023 €/m2
Ampuero,2021-12-01,Diciembre 2021,1019.96,1.020 €/m2
Ampuero,2021-11-01,Noviembre 2021,1037.21,1.037 €/m2
Ampuero,2021-10-01,Octubre 2021,1025.51,1.026 €/m2
Ampuero,2021-09-01,Septiembre 2021,1035.62,1.036 €/m2
Ampuero,2021-08-01,Agosto 2021,1023.35,1.023 €/m2
Ampuero,2021-07-01,Julio 2021,1018.59,1.019 €/m2
Ampuero,2021-06-01,Junio 2021,1013.4,1.013 €/m2
Ampuero,2021-05-01,Mayo 2021,1003.71,1.004 €/m2
Ampuero,2021-04-01,Abril 2021,986.671,987 €/m2
Ampuero,2021-03-01,Marzo 2021,984.65,985 €/m2
Ampuero,2021-02-01,Febrero 2021,987.583,988 €/m2
Ampuero,2021-01-01,Enero 2021,1008.81,1.009 €/m2
Ampuero,2020-12-01,Diciembre 2020,1007.93,1.008 €/m2
Ampuero,2020-11-01,Noviembre 2020,1006.78,1.007 €/m2
Ampuero,2020-10-01,Octubre 2020,998.927,999 €/m2
Ampuero,2020-09-01,Septiembre 2020,993.919,994 €/m2
Ampuero,2020-08-01,Agosto 2020,994.872,995 €/m2
Ampuero,2020-07-01,Julio 2020,995.439,995 €/m2
Ampuero,2020-06-01,Junio 2020,991.746,992 €/m2
Ampuero,2020-05-01,Mayo 2020,984.431,984 €/m2
Ampuero,2020-04-01,Abril 2020,973.077,973 €/m2
Ampuero,2020-03-01,Marzo 2020,974.01,974 €/m2
Ampuero,2020-02-01,Febrero 2020,966.406,966 €/m2
Ampuero,2020-01-01,Enero 2020,975.458,975 €/m2
Ampuero,2019-12-01,Diciembre 2019,983.837,984 €/m2
Ampuero,2019-11-01,Noviembre 2019,979.297,979 €/m2
Ampuero,2019-10-01,Octubre 2019,977.443,977 €/m2
Ampuero,2019-09-01,Septiembre 2019,978.711,979 €/m2
Ampuero,2019-08-01,Agosto 2019,976.194,976 €/m2
Ampuero,2019-07-01,Julio 2019,984.223,984 €/m2
Ampuero,2019-06-01,Junio 2019,987.144,987 €/m2
Ampuero,2019-05-01,Mayo 2019,990.612,991 €/m2
Ampuero,2019-04-01,Abril 2019,994.088,994 €/m2
Ampuero,2019-03-01,Marzo 2019,1001.92,1.002 €/m2
Ampuero,2019-02-01,Febrero 2019,1017.87,1.018 €/m2
Ampuero,2019-01-01,Enero 2019,1030.99,1.031 €/m2
Ampuero,2018-12-01,Diciembre 2018,1017.43,1.017 €/m2
Ampuero,2018-11-01,Noviembre 2018,1028.84,1.029 €/m2
Ampuero,2018-10-01,Octubre 2018,1016.39,1.016 €/m2
Ampuero,2018-09-01,Septiembre 2018,1030.96,1.031 €/m2
Ampuero,2018-08-01,Agosto 2018,1037.04,1.037 €/m2
Ampuero,2018-07-01,Julio 2018,1033.79,1.034 €/m2
Ampuero,2018-06-01,Junio 2018,1028.86,1.029 €/m2
Ampuero,2018-05-01,Mayo 2018,1018.95,1.019 €/m2
Ampuero,2018-04-01,Abril 2018,1038.91,1.039 €/m2
Ampuero,2018-03-01,Marzo 2018,1046.13,1.046 €/m2
Ampuero,2018-02-01,Febrero 2018,1043.56,1.044 €/m2
Ampuero,2018-01-01,Enero 2018,1050.05,1.050 €/m2
Ampuero,2017-12-01,Diciembre 2017,1047.9,1.048 €/m2
Ampuero,2017-11-01,Noviembre 2017,1067.15,1.067 €/m2
Ampuero,2017-10-01,Octubre 2017,1034.49,1.034 €/m2
Ampuero,2017-09-01,Septiembre 2017,1040.84,1.041 €/m2
Ampuero,2017-08-01,Agosto 2017,993.661,994 €/m2
Ampuero,2017-07-01,Julio 2017,996.049,996 €/m2
Ampuero,2017-06-01,Junio 2017,994.716,995 €/m2
Ampuero,2017-05-01,Mayo 2017,1011.3,1.011 €/m2
Ampuero,2017-04-01,Abril 2017,998.628,999 €/m2
